Name of sort;100;1000;10000;100000;1000000;
merge_sort;0.0;0.0;0.046875;0.765625;7.78125;
bubble_sort;0.0;0.140625;12.578125;
bucket_sort;0.0;0.015625;1.046875;106.375;
cocktail_shaker_sort;0.0;0.140625;12.578125;
comb_sort;0.0;0.0;0.09375;1.359375;16.953125;
counting_sort;0.0;0.0;0.0;0.09375;0.703125;
cycle_sort;0.0;0.078125;9.78125;
max_heap_sort;0.0;0.09375;9.859375;
insertion_sort;0.0;0.0625;6.203125;
pancake_sort;0.015625;0.015625;1.296875;
pigeonhole_sort;0.0;0.0;0.015625;0.046875;0.390625;
quick_sort;0.0;0.0;0.03125;0.484375;9.390625;
radix_sort;0.0;0.015625;0.015625;0.171875;1.890625;
selection_sort;0.0;0.0625;4.578125;
shell_sort;0.0;0.0;0.0625;1.09375;17.265625;
